daily,products,payment_amount,order_count
2021-06-01,p_15,3104.3500000000004,94
2021-06-01,p_150,2209.635,75
2021-06-01,p_151,3137.955000000001,102
2021-06-01,p_152,3162.2799999999993,94
2021-06-01,p_153,3460.050000000001,99
2021-06-01,p_154,2350.38,78
2021-06-01,p_155,2641.4549999999986,86
2021-06-01,p_156,2089.7400000000007,63
2021-06-01,p_157,2911.7499999999995,85
2021-06-01,p_158,2692.62,81
2021-06-01,p_159,2439.269999999999,86
2021-06-01,p_16,2682.4700000000016,86
2021-06-01,p_160,2969.14,97
2021-06-01,p_161,2822.955,83
2021-06-01,p_162,2281.0150000000003,70
2021-06-01,p_163,3013.7500000000005,90
2021-06-01,p_164,2896.8599999999988,90
2021-06-01,p_165,2885.14,90
2021-06-01,p_166,2808.4100000000003,91
2021-06-01,p_167,2471.7200000000003,83
2021-06-01,p_168,3460.4849999999997,97
2021-06-01,p_169,2156.8950000000004,80
2021-06-01,p_17,2374.6549999999997,74
2021-06-01,p_170,2635.225000000001,75
2021-06-01,p_171,2385.834999999999,76
2021-06-01,p_172,2760.4999999999995,91
2021-06-01,p_173,3281.5549999999994,93
2021-06-01,p_174,3285.509999999999,101
2021-06-01,p_175,2819.3399999999997,89
2021-06-01,p_176,2154.4649999999992,71
2021-06-01,p_177,3034.104999999999,83
2021-06-01,p_178,3013.9150000000004,82
2021-06-01,p_179,2352.4799999999996,83
2021-06-01,p_18,2316.7499999999995,79
2021-06-01,p_180,2550.575,77
2021-06-01,p_181,3279.8650000000002,96
2021-06-01,p_182,2932.915,89
2021-06-01,p_183,3092.7699999999995,95
2021-06-01,p_184,2757.9399999999987,90
2021-06-01,p_185,3137.255,88
2021-06-01,p_186,2567.124999999999,71
2021-06-01,p_187,3131.0900000000006,94
2021-06-01,p_188,2676.7500000000005,78
2021-06-01,p_189,2569.775,77
2021-06-01,p_19,3153.945,103
2021-06-01,p_190,3452.454999999999,98
2021-06-01,p_191,3295.1499999999983,95
2021-06-01,p_192,2151.170000000001,73
2021-06-01,p_193,2537.999999999999,76
2021-06-01,p_194,2093.3299999999995,64
2021-06-01,p_195,2464.41,88
2021-06-01,p_196,2395.92,81
2021-06-01,p_197,2816.525,92
2021-06-01,p_198,3141.2799999999984,98
2021-06-01,p_199,3228.484999999999,94
2021-06-01,p_2,3208.2549999999983,100
2021-06-01,p_20,2556.1549999999997,67
2021-06-01,p_21,2312.74,75
2021-06-01,p_22,2350.51,88
2021-06-01,p_23,2704.3099999999986,78
2021-06-01,p_24,3086.9149999999995,87
2021-06-01,p_25,2561.7449999999994,77
2021-06-01,p_26,3436.8349999999987,97
2021-06-01,p_27,2605.3350000000005,83
2021-06-01,p_28,2219.5450000000005,68
2021-06-01,p_29,3279.959999999999,88
2021-06-01,p_3,2766.539999999999,94
2021-06-01,p_30,2669.6049999999996,82
2021-06-01,p_31,2563.7000000000003,80
2021-06-01,p_32,3074.78,98
2021-06-01,p_33,3014.9700000000003,81
2021-06-01,p_34,2194.595,71
2021-06-01,p_35,2992.9449999999993,88
2021-06-01,p_36,2927.2700000000004,91
2021-06-01,p_37,2928.6800000000007,97
2021-06-01,p_38,2755.875000000001,89
2021-06-01,p_39,3135.5399999999995,102
2021-06-01,p_4,2707.7949999999996,87
2021-06-01,p_40,3198.269999999999,104
2021-06-01,p_41,2593.6549999999993,91
2021-06-01,p_42,2777.394999999998,90
2021-06-01,p_43,2874.9399999999996,89
2021-06-01,p_44,2852.03,82
2021-06-01,p_45,2420.9900000000002,76
2021-06-01,p_46,2848.009999999999,85
2021-06-01,p_47,3097.0750000000007,101
2021-06-01,p_48,2566.7499999999995,89
2021-06-01,p_49,2922.7100000000005,94
2021-06-01,p_5,2461.8000000000006,78
2021-06-01,p_50,1819.175,67
2021-06-01,p_51,2733.3949999999995,90
2021-06-01,p_52,2590.1849999999995,76
2021-06-01,p_53,2760.2499999999995,100
2021-06-01,p_54,2520.4299999999994,79
2021-06-01,p_55,2929.3999999999996,91
2021-06-01,p_56,2101.4199999999996,78
2021-06-01,p_57,3021.485,81
2021-06-01,p_58,3208.439999999999,89
2021-06-01,p_59,2403.3949999999995,71
2021-06-01,p_6,3513.2200000000003,90
2021-06-01,p_60,2419.375,82
2021-06-01,p_61,2795.0199999999995,90
2021-06-01,p_62,2822.6649999999995,89
2021-06-01,p_63,2725.4699999999993,81
2021-06-01,p_64,2604.985000000001,79
2021-06-01,p_65,3078.330000000001,102
2021-06-01,p_66,2360.9700000000003,78
2021-06-01,p_67,2953.8299999999995,85
2021-06-01,p_68,2939.0500000000006,90
2021-06-01,p_69,2340.9250000000006,73
2021-06-01,p_7,2957.62,99
2021-06-01,p_70,2938.585,91
2021-06-01,p_71,3286.7499999999995,95
2021-06-01,p_72,2474.0900000000006,91
2021-06-01,p_73,3111.099999999998,95
2021-06-01,p_74,2569.6750000000006,91
2021-06-01,p_75,2226.375,70
2021-06-01,p_76,2465.7899999999995,85
2021-06-01,p_77,2980.33,91
2021-06-01,p_78,2338.2250000000004,79
2021-06-01,p_79,2657.885,81
2021-06-01,p_8,2311.2650000000003,76
2021-06-01,p_80,2710.195,86
2021-06-01,p_81,3086.944999999999,93
2021-06-01,p_82,2833.650000000001,90
2021-06-01,p_83,2682.9599999999996,88
2021-06-01,p_84,2658.6999999999985,85
2021-06-01,p_85,3050.0099999999998,93
2021-06-01,p_86,2513.1799999999994,70
2021-06-01,p_87,2218.4199999999996,73
2021-06-01,p_88,3053.654999999999,95
2021-06-01,p_89,3133.975,90
2021-06-01,p_9,2734.870000000001,89
2021-06-01,p_90,3059.3700000000003,90
2021-06-01,p_91,2865.0549999999985,86
2021-06-01,p_92,2730.815,91
2021-06-01,p_93,2601.420000000001,84
2021-06-01,p_94,2372.970000000001,80
2021-06-01,p_95,3227.2149999999992,92
2021-06-01,p_96,2308.3100000000004,80
2021-06-01,p_97,2288.8700000000003,75
2021-06-01,p_98,2924.275,95
2021-06-01,p_99,2358.8650000000007,74
2021-06-02,p_0,1801.66,57
2021-06-02,p_1,3644.2550000000006,105
2021-06-02,p_10,2771.585000000001,83
2021-06-02,p_100,3260.78,90
2021-06-02,p_101,2373.484999999999,71
2021-06-02,p_102,2816.1300000000006,80
2021-06-02,p_103,2617.800000000001,89
2021-06-02,p_104,2791.9200000000005,75
2021-06-02,p_105,3176.725000000001,92
2021-06-02,p_106,2867.6249999999995,90
2021-06-02,p_107,2782.3299999999995,93
2021-06-02,p_108,2711.765,89
2021-06-02,p_109,2801.16,80
2021-06-02,p_11,2968.4999999999995,87
2021-06-02,p_110,2736.2700000000004,86
2021-06-02,p_111,2885.98,86
2021-06-02,p_112,3026.51,98
2021-06-02,p_113,2509.3049999999985,88
2021-06-02,p_114,3117.424999999999,101
2021-06-02,p_115,3602.0149999999994,112
2021-06-02,p_116,2533.055,79
2021-06-02,p_117,3215.360000000001,98
2021-06-02,p_118,2208.7599999999998,70
2021-06-02,p_119,3397.7499999999995,100
2021-06-02,p_12,2738.8650000000002,97
2021-06-02,p_120,3131.165000000001,99
2021-06-02,p_121,2814.405,98
2021-06-02,p_122,2946.524999999999,89
2021-06-02,p_123,2778.7599999999998,93
2021-06-02,p_124,3156.9300000000003,104
2021-06-02,p_125,3251.139999999999,103
2021-06-02,p_126,2521.709999999999,77
2021-06-02,p_127,2977.304999999999,100
2021-06-02,p_128,3072.8749999999995,104
2021-06-02,p_129,3006.9500000000003,86
2021-06-02,p_13,2500.755,79
2021-06-02,p_130,2664.435,89
2021-06-02,p_131,2923.3,88
2021-06-02,p_132,2629.22,89
2021-06-02,p_133,2272.1950000000006,77
2021-06-02,p_134,2843.440000000002,90
2021-06-02,p_135,2717.7149999999997,89
2021-06-02,p_136,2991.5499999999997,84
2021-06-02,p_137,2904.985,90
2021-06-02,p_138,2766.8699999999985,82
2021-06-02,p_139,2942.7000000000003,93
2021-06-02,p_14,2318.15,75
2021-06-02,p_140,3356.7249999999995,88
2021-06-02,p_141,2839.5249999999996,91
2021-06-02,p_142,2931.655,98
2021-06-02,p_143,2730.2500000000005,93
2021-06-02,p_144,2989.6400000000003,96
2021-06-02,p_145,2718.1100000000006,89
2021-06-02,p_146,3133.125,84
2021-06-02,p_147,2532.0000000000005,74
2021-06-02,p_148,2655.319999999998,83
2021-06-02,p_149,2596.250000000001,81
2021-06-02,p_15,3270.7049999999995,103
2021-06-02,p_150,2432.974999999999,89
2021-06-02,p_151,2748.1299999999997,91
2021-06-02,p_152,3470.1899999999996,96
2021-06-02,p_153,2820.93,81
2021-06-02,p_154,2414.78,76
2021-06-02,p_155,2493.5699999999997,78
2021-06-02,p_156,2490.394999999999,78
2021-06-02,p_157,2870.2099999999987,84
2021-06-02,p_158,2452.8299999999995,75
2021-06-02,p_159,2993.299999999998,96
2021-06-02,p_16,2875.0099999999998,87
2021-06-02,p_160,2512.3599999999988,83
2021-06-02,p_161,3174.8,89
2021-06-02,p_162,3161.2299999999987,95
2021-06-02,p_163,3161.9449999999983,92
2021-06-02,p_164,2738.38,85
2021-06-02,p_165,3226.165,95
2021-06-02,p_166,2578.2000000000003,76
2021-06-02,p_167,2349.5,71
2021-06-02,p_168,3862.945000000001,109
2021-06-02,p_169,2352.4599999999996,82
2021-06-02,p_17,2673.445,79
2021-06-02,p_170,3695.120000000001,97
2021-06-02,p_171,2330.6899999999996,81
2021-06-02,p_172,2594.7349999999988,83
2021-06-02,p_173,3083.744999999999,98
2021-06-02,p_174,2930.4550000000004,90
2021-06-02,p_175,2751.355000000001,91
2021-06-02,p_176,2554.534999999999,78
2021-06-02,p_177,3196.1850000000004,89
2021-06-02,p_178,2700.089999999999,88
2021-06-02,p_179,3148.6649999999995,103
2021-06-02,p_18,2963.9649999999997,94
2021-06-02,p_180,2734.7849999999985,90
2021-06-02,p_181,2554.97,81
2021-06-02,p_182,2714.745000000001,83
2021-06-02,p_183,3277.584999999998,98
2021-06-02,p_184,2415.0,70
2021-06-02,p_185,3496.8349999999987,100
2021-06-02,p_186,2545.6349999999998,82
2021-06-02,p_187,2624.4949999999994,81
2021-06-02,p_188,2941.1300000000006,92
2021-06-02,p_189,2519.684999999999,79
2021-06-02,p_19,2556.074999999999,85
2021-06-02,p_190,2688.565000000001,81
2021-06-02,p_191,3255.765,94
2021-06-02,p_192,2716.0750000000003,92
2021-06-02,p_193,3326.0400000000004,98
2021-06-02,p_194,3060.909999999999,99
2021-06-02,p_195,2874.615,91
2021-06-02,p_196,2436.76,78
2021-06-02,p_197,2586.7249999999995,82
2021-06-02,p_198,2279.7799999999997,83
2021-06-02,p_199,3005.0049999999997,85
2021-06-02,p_2,2664.5550000000003,88
2021-06-02,p_20,3759.6700000000005,93
2021-06-02,p_21,2755.404999999999,85
2021-06-02,p_22,2396.4500000000007,89
2021-06-02,p_23,3204.929999999999,93
2021-06-02,p_24,3101.8049999999994,96
2021-06-02,p_25,2898.9199999999996,86
2021-06-02,p_26,3067.7099999999987,89
2021-06-02,p_27,2257.4200000000005,78
2021-06-02,p_28,2563.3249999999994,81
2021-06-02,p_29,3129.6649999999995,87
2021-06-02,p_3,2794.1549999999997,85
2021-06-02,p_30,2264.365,68
2021-06-02,p_31,2872.645,87
2021-06-02,p_32,2687.6149999999993,88
2021-06-02,p_33,2861.3700000000013,82
2021-06-02,p_34,2672.6949999999993,83
2021-06-02,p_35,2246.6699999999987,72
2021-06-02,p_36,3056.624999999999,100
2021-06-02,p_37,2665.1700000000005,76
2021-06-02,p_38,3056.134999999999,93
2021-06-02,p_39,2912.7949999999987,94
2021-06-02,p_4,2243.4000000000005,74
2021-06-02,p_40,2567.5600000000004,84
2021-06-02,p_41,2598.1999999999994,84
2021-06-02,p_42,2202.6600000000003,71
2021-06-02,p_43,3347.569999999999,102
2021-06-02,p_44,2790.9849999999988,80
2021-06-02,p_45,2773.8050000000003,89
2021-06-02,p_46,3045.2600000000007,94
2021-06-02,p_47,2459.985,81
2021-06-02,p_48,2107.9199999999996,69
2021-06-02,p_49,3238.625,101
2021-06-02,p_5,2530.3299999999995,76
2021-06-02,p_50,3146.4850000000006,96
2021-06-02,p_51,2580.6649999999995,82
2021-06-02,p_52,3479.805000000001,106
2021-06-02,p_53,2542.370000000001,89
2021-06-02,p_54,2786.5950000000003,86
2021-06-02,p_55,2517.15,84
2021-06-02,p_56,2624.634999999999,93
2021-06-02,p_57,2994.1900000000005,86
2021-06-02,p_58,3203.0650000000014,88
2021-06-02,p_59,2706.8449999999993,85
2021-06-02,p_6,3443.6949999999983,86
2021-06-02,p_60,2873.2999999999997,101
2021-06-02,p_61,2547.6199999999994,82
2021-06-02,p_62,3342.09,107
2021-06-02,p_63,2167.4449999999997,66
2021-06-02,p_64,3059.4849999999997,90
2021-06-02,p_65,2721.8950000000004,88
2021-06-02,p_66,2826.120000000001,87
2021-06-02,p_67,3130.870000000001,92
2021-06-02,p_68,2466.305,78
2021-06-02,p_69,2663.489999999999,80
2021-06-02,p_7,2898.8649999999993,88
2021-06-02,p_70,2688.375,82
2021-06-02,p_71,2722.885,85
2021-06-02,p_72,2906.7149999999997,99
2021-06-02,p_73,2799.6350000000007,82
2021-06-02,p_74,2476.145,79
2021-06-02,p_75,2893.054999999999,94
2021-06-02,p_76,2419.69,82
2021-06-02,p_77,3008.405,90
2021-06-02,p_78,2957.4550000000004,92
2021-06-02,p_79,2257.744999999999,71
2021-06-02,p_8,3031.955,95
2021-06-02,p_80,2428.795,84
2021-06-02,p_81,2984.7249999999995,84
2021-06-02,p_82,2604.5649999999996,90
2021-06-02,p_83,2992.635,93
2021-06-02,p_84,2354.8599999999997,83
2021-06-02,p_85,2967.755,92
2021-06-02,p_86,2886.5100000000007,90
2021-06-02,p_87,2842.0400000000004,94
2021-06-02,p_88,2401.2849999999994,72
2021-06-02,p_89,2976.5299999999993,95
2021-06-02,p_9,2621.4249999999997,84
2021-06-02,p_90,3072.5800000000004,95
2021-06-02,p_91,3592.2700000000004,111
2021-06-02,p_92,3283.32,98
2021-06-02,p_93,2405.9900000000002,77
2021-06-02,p_94,1955.725,65
2021-06-02,p_95,2949.869999999999,85
2021-06-02,p_96,2383.7799999999993,83
2021-06-02,p_97,2696.2849999999985,84
2021-06-02,p_98,2383.175,78
2021-06-02,p_99,2607.1400000000003,79
2021-06-03,p_0,2459.5399999999995,87
2021-06-03,p_1,3098.2100000000005,84
2021-06-03,p_10,2617.1150000000007,85
2021-06-03,p_100,2700.589999999999,84
2021-06-03,p_101,2834.149999999999,87
2021-06-03,p_102,2625.94,77
2021-06-03,p_103,2841.7900000000004,88
2021-06-03,p_104,3216.930000000001,90
2021-06-03,p_105,3056.600000000001,98
2021-06-03,p_106,2390.815000000001,74
2021-06-03,p_107,2272.16,74
2021-06-03,p_108,2705.325,89
2021-06-03,p_109,2634.235000000001,82
2021-06-03,p_11,2533.18,74
2021-06-03,p_110,2301.604999999999,74
2021-06-03,p_111,2918.4800000000005,86
2021-06-03,p_112,3393.47,111
2021-06-03,p_113,2351.44,83
2021-06-03,p_114,2403.7100000000005,75
2021-06-03,p_115,3004.6749999999997,92
2021-06-03,p_116,3033.865,88
2021-06-03,p_117,2993.9450000000015,86
2021-06-03,p_118,2600.42,85
2021-06-03,p_119,3207.315000000002,96
2021-06-03,p_12,2569.7200000000007,90
2021-06-03,p_120,2530.444999999999,83
2021-06-03,p_121,2557.3199999999993,85
2021-06-03,p_122,3378.0350000000008,94
2021-06-03,p_123,2007.52,69
2021-06-03,p_124,2847.654999999999,101
2021-06-03,p_125,2653.874999999999,86
2021-06-03,p_126,2451.095,77
2021-06-03,p_127,2321.125,83
2021-06-03,p_128,2818.29,96
2021-06-03,p_129,2577.265,76
2021-06-03,p_13,2572.8599999999997,80
2021-06-03,p_130,2700.695000000001,88
2021-06-03,p_131,2680.034999999999,81
2021-06-03,p_132,2912.294999999999,88
2021-06-03,p_133,2559.855,91
2021-06-03,p_134,2458.615,82
2021-06-03,p_135,2956.28,90
2021-06-03,p_136,3749.755,107
2021-06-03,p_137,2390.7999999999997,77
2021-06-03,p_138,2709.64,77
2021-06-03,p_139,2743.159999999999,84
2021-06-03,p_14,2831.6949999999997,89
2021-06-03,p_140,3099.3450000000016,82
2021-06-03,p_141,2847.6449999999995,83
2021-06-03,p_142,2361.83,82
2021-06-03,p_143,2929.725000000003,99
2021-06-03,p_144,2489.485000000001,84
2021-06-03,p_145,3121.995,93
2021-06-03,p_146,2628.12,76
2021-06-03,p_147,3374.3049999999985,96
2021-06-03,p_148,2704.2950000000005,90
2021-06-03,p_149,2643.1449999999995,78
2021-06-03,p_15,2532.6400000000003,73
2021-06-03,p_150,2428.069999999999,80
2021-06-03,p_151,2505.485,81
2021-06-03,p_152,2375.7249999999995,68
2021-06-03,p_153,3188.134999999999,92
2021-06-03,p_154,2543.0599999999995,79
2021-06-03,p_155,2710.2250000000004,84
2021-06-03,p_156,2872.485000000001,89
2021-06-03,p_157,3193.915,91
2021-06-03,p_158,2249.6299999999997,81
2021-06-03,p_159,2691.8649999999993,92
2021-06-03,p_16,2610.2149999999997,86
2021-06-03,p_160,2870.714999999999,86
2021-06-03,p_161,2854.6299999999997,86
2021-06-03,p_162,2784.0149999999994,84
2021-06-03,p_163,2777.365,83
2021-06-03,p_164,2959.625000000002,92
2021-06-03,p_165,2784.6900000000005,82
2021-06-03,p_166,3242.2200000000003,102
2021-06-03,p_167,2649.8799999999987,82
2021-06-03,p_168,2857.0350000000017,84
2021-06-03,p_169,2248.29,78
2021-06-03,p_17,3017.754999999999,85
2021-06-03,p_170,3174.735,85
2021-06-03,p_171,2408.2949999999996,80
2021-06-03,p_172,2653.5899999999997,81
2021-06-03,p_173,3055.7400000000016,87
2021-06-03,p_174,3157.605000000001,97
2021-06-03,p_175,2752.795000000001,91
2021-06-03,p_176,2541.0000000000005,82
2021-06-03,p_177,3182.8950000000013,95
2021-06-03,p_178,3072.0749999999985,88
2021-06-03,p_179,3071.9849999999997,103
2021-06-03,p_18,2297.8,76
2021-06-03,p_180,2706.7900000000004,87
2021-06-03,p_181,2651.9750000000004,86
2021-06-03,p_182,3273.3,104
2021-06-03,p_183,3549.380000000002,108
2021-06-03,p_184,3040.9099999999994,87
2021-06-03,p_185,2527.8349999999996,76
2021-06-03,p_186,3101.9299999999994,95
2021-06-03,p_187,2698.2700000000004,85
2021-06-03,p_188,3131.855,96
2021-06-03,p_189,2950.9100000000003,97
2021-06-03,p_19,3227.3150000000005,100
2021-06-03,p_190,2911.1650000000013,89
2021-06-03,p_191,3366.8949999999995,98
2021-06-03,p_192,3151.715,110
2021-06-03,p_193,2501.3950000000004,72
2021-06-03,p_194,2564.6550000000007,90
2021-06-03,p_195,2984.7699999999995,99
2021-06-03,p_196,2717.6049999999996,87
2021-06-03,p_197,2888.2149999999992,95
2021-06-03,p_198,2941.82,90
2021-06-03,p_199,3209.459999999998,92
2021-06-03,p_2,2695.3100000000004,92
2021-06-03,p_20,4143.049999999999,95
2021-06-03,p_21,2215.5100000000007,71
2021-06-03,p_22,2315.0900000000006,82
2021-06-03,p_23,3089.8,97
2021-06-03,p_24,2458.87,81
2021-06-03,p_25,2793.1549999999993,88
2021-06-03,p_26,3341.19,97
2021-06-03,p_27,2722.9600000000005,96
2021-06-03,p_28,3263.4799999999996,97
2021-06-03,p_29,2903.0149999999994,78
2021-06-03,p_3,2461.6000000000004,82
2021-06-03,p_30,2268.5099999999998,76
2021-06-03,p_31,2663.7200000000007,85
2021-06-03,p_32,2585.3649999999993,81
2021-06-03,p_33,2822.080000000001,80
2021-06-03,p_34,3091.1499999999987,98
2021-06-03,p_35,2576.8149999999987,78
2021-06-03,p_36,2859.3799999999987,101
2021-06-03,p_37,2789.4200000000005,85
2021-06-03,p_38,3367.0249999999996,107
2021-06-03,p_39,3113.390000000001,88
2021-06-03,p_4,2155.75,70
2021-06-03,p_40,2776.305000000001,97
2021-06-03,p_41,2866.3500000000013,93
2021-06-03,p_42,1749.8050000000005,59
2021-06-03,p_43,3166.3150000000005,94
2021-06-03,p_44,3494.225000000001,99
2021-06-03,p_45,2744.3199999999997,86
2021-06-03,p_46,3130.9299999999985,102
2021-06-03,p_47,2672.56,82
2021-06-03,p_48,2571.809999999999,89
2021-06-03,p_49,2416.994999999999,75
2021-06-03,p_5,2997.3900000000003,93
2021-06-03,p_50,2854.2799999999997,90
2021-06-03,p_51,2220.254999999999,72
2021-06-03,p_52,2921.9500000000003,91
2021-06-03,p_53,2410.1850000000004,85
2021-06-03,p_54,2772.940000000001,86
2021-06-03,p_55,1919.0400000000006,72
2021-06-03,p_56,2336.9649999999992,75
2021-06-03,p_57,2846.7149999999997,82
2021-06-03,p_58,2385.5750000000003,66
2021-06-03,p_59,2798.6750000000015,90
2021-06-03,p_6,4288.695000000001,114
2021-06-03,p_60,2163.285,73
2021-06-03,p_61,2728.294999999999,80
2021-06-03,p_62,3137.9299999999994,96
2021-06-03,p_63,2754.859999999999,85
2021-06-03,p_64,2379.4849999999997,73
2021-06-03,p_65,3393.175,106
2021-06-03,p_66,3007.770000000001,88
2021-06-03,p_67,2514.32,81
2021-06-03,p_68,2793.79,87
2021-06-03,p_69,3239.0549999999994,101
2021-06-03,p_7,2932.200000000001,89
2021-06-03,p_70,3100.5150000000003,93
2021-06-03,p_71,3128.9150000000004,90
2021-06-03,p_72,2006.0300000000002,75
2021-06-03,p_73,2682.294999999999,81
2021-06-03,p_74,2423.009999999999,73
2021-06-03,p_75,2989.3899999999994,93
2021-06-03,p_76,2313.57,78
2021-06-03,p_77,2450.72,72
2021-06-03,p_78,2573.0000000000005,86
2021-06-03,p_79,2309.6949999999997,75
2021-06-03,p_8,2663.0099999999998,86
2021-06-03,p_80,2405.13,86
2021-06-03,p_81,3336.5749999999985,94
2021-06-03,p_82,2364.72,78
2021-06-03,p_83,2557.62,84
2021-06-03,p_84,2416.1650000000004,82
2021-06-03,p_85,3157.9450000000006,99
2021-06-03,p_86,3075.6449999999986,88
2021-06-03,p_87,2467.19,83
2021-06-03,p_88,2876.4600000000005,92
2021-06-03,p_89,2289.8050000000003,66
2021-06-03,p_9,1888.4949999999992,68
2021-06-03,p_90,2308.54,73
2021-06-03,p_91,3473.745000000001,111
2021-06-03,p_92,2868.0799999999995,92
2021-06-03,p_93,2247.855,78
2021-06-03,p_94,2738.0649999999996,90
2021-06-03,p_95,2566.3649999999993,76
2021-06-03,p_96,2600.1950000000006,86
2021-06-03,p_97,2760.09,87
2021-06-03,p_98,3208.3599999999988,103
2021-06-03,p_99,3429.2500000000005,102
2021-06-04,p_0,2609.6399999999994,88
2021-06-04,p_1,3226.73,93
2021-06-04,p_10,2788.6749999999997,92
2021-06-04,p_100,2958.9700000000007,85
2021-06-04,p_101,2314.8500000000004,76
2021-06-04,p_102,2688.8900000000003,76
2021-06-04,p_103,2534.390000000001,71
2021-06-04,p_104,3370.900000000001,90
2021-06-04,p_105,2444.1800000000003,78
2021-06-04,p_106,2909.145000000001,84
2021-06-04,p_107,2705.385,87
2021-06-04,p_108,2935.235,90
2021-06-04,p_109,2580.0649999999982,79
2021-06-04,p_11,2701.609999999999,76
2021-06-04,p_110,3264.010000000001,96
2021-06-04,p_111,2440.6150000000002,77
2021-06-04,p_112,2746.914999999999,85
2021-06-04,p_113,2244.8099999999995,77
2021-06-04,p_114,2683.1399999999985,90
2021-06-04,p_115,2934.235,88
2021-06-04,p_116,2369.045,74
2021-06-04,p_117,2332.4750000000004,73
2021-06-04,p_118,2931.2149999999997,95
2021-06-04,p_119,3125.865,88
2021-06-04,p_12,2541.4250000000006,86
2021-06-04,p_120,2460.4949999999994,78
2021-06-04,p_121,3004.5749999999994,96
