dimension,date,payment_amount,client
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-07-28T00:00:00,22.915872927606106,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-08T00:00:00,22.984220347702504,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-19T00:00:00,23.2754620975256,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-08-30T00:00:00,22.835820675194263,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-10T00:00:00,22.80104412227869,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-09-21T00:00:00,21.402099285125736,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-02T00:00:00,23.27114099025727,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-13T00:00:00,23.121358739435674,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-10-24T00:00:00,23.278383025228976,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-04T00:00:00,21.659973462224006,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
location_3,2021-11-15T00:00:00,22.509224171340467,u_u_1586838
